psraid,sample,lang,fips,state,cregion,usr,pial1a,pial1b,pial1c,pial1d,smart1,pial2,pial3a,pial3b,pial3c,pial4a,pial4b,pial4c,pial4d,pial5,pial6m1,pial6m2,pial6m3,pial6m4,SmartPhone,ql1,ql1a,qc1,hh1,employ,par,sex,age,educ2,hisp,race,inc,income,reg,party,partyln,raceos,weight,standwt
200390,2,1,4019,4,4,U, ,2,2,1,1,2,1,1,2, , , , ,2, , , , ,1, , ,2,2,3,1,1,40,3,2,1,1,1,1,3,9, ,7.96428571428571,2.28276573240809
200394,2,1,55087,55,2,S, ,1,2,2,1,7,1,2,2, , , , ,1,1, , , ,1, , ,2,2,2,2,1,48,3,2,1,1,1,1,1, , ,5.39285714285714,1.54572926275167
200397,2,1,5091,5,3,U, ,2,2,2,1,10,1,1,1, , , ,2,2, , , , ,1, , ,2,1,1,9,2,43,3,2,2,3,1,1,3,2, ,7.82142857142857,2.24181926187162
200413,2,1,4013,4,4,U, ,1,1,1,1,6,1,1,1,4,4,5,5,2, , , , ,1, , ,2,2,3,2,1,60,6,2,1,99,9,1,1, , ,2.89285714285714,.829166028363477
200416,2,1,4001,4,4,R, ,2,2,2,2,4,1,2,2, , , , ,2, , , , ,2, , ,2,3,1,1,1,47,2,2,5,3,1,1,3,9, ,5.10714285714286,1.46383632167873
200427,2,1,8069,8,4,U, ,2,2,2,2,5,1,2,2, , , , ,2, , , , ,2, , ,2,2,3,2,1,26,3,2,4,1,1,3,3,9, ,7.96428571428571,2.28276573240809
200441,2,1,48325,48,3,S, ,1,1,1,1,6,1,2,2, , , , ,1,1, , , ,1, , ,2,1,1,1,1,23,6,1,9,5,2,1,3,1, ,1.75,.501594264071733
200446,2,1,4017,4,4,R, ,1,1,1,2,50,1,1,1,4,3,3,5,1,1, , , ,2, , ,2,3,2,2,2,18,2,2,1,1,1,2,2, , ,4.82142857142857,1.3819433806058
200448,2,1,4013,4,4,U, ,1,2,2,2,3,1,2,2, , , , ,2, , , , ,2, , ,1,1,3,2,2,78,3,2,1,2,1,1,1, , ,2,.573250587510552
200463,2,1,4019,4,4,S, ,2,2,1,1,3,1,2,2, , , , ,2, , , , ,1, , ,1,3,3,1,2,39,4,1,1,1,1,2,2, , ,4.82142857142857,1.3819433806058
200485,2,1,37183,37,3,S, ,1,1,1,1,25,1,2,1,3,3,4,4,2, , , , ,1, , ,1,2,1,1,1,52,4,2,4,8,4,1,1, , ,5.25,1.5047827922152
200486,2,1,5069,5,3,R, ,1,2,1,1,12,1,2,1,2, ,5,1,2, , , , ,1, , ,1,2,2,1,2,33,5,2,2,4,2,1,2, , ,4.17857142857143,1.19768426319169
200488,2,1,6089,6,4,U, ,2,2,2,2,4,1,2,2, , , , ,1,1, , , ,2, , ,2,2,3,2,1,84,6,2,1,3,1,1,1, , ,1.92857142857143,.552777352242318
200504,2,1,6037,6,4,U, ,1,1,1,2,35,1,1,1,2,5,5,5,2, , , , ,2, , ,1,9,1,9,2,99,8,2,9,99,9,1,2, , ,2.89285714285714,.829166028363477
200509,2,1,37069,37,3,S, ,1,2,2,1,3,1,2,2, , , , ,1,1, , , ,1, , ,1,2,1,1,1,23,3,2,1,4,2,1,2, , ,2.07142857142857,.593723822778786
200519,2,1,45073,45,3,R, ,2,2,2,2,6,1,2,2, , , , ,2, , , , ,2, , ,1,1,3,2,2,59,3,2,1,1,1,1,3,1, ,2.67857142857143,.767746322558775
200524,2,1,32007,32,4,R, ,1,1,1,1,6,1,1,1,1,1,5,3,1,2, , , ,1, , ,1,3,2,2,2,66,8,2,1,6,3,1,1, , ,1.25,.358281617194095
200531,2,1,54099,54,3,S, ,2,2,2,2,98, , , , , , , , , , , , ,2, , ,2,2,3,1,2,27,3,2,1,2,1,9,3,2, ,7.32142857142857,2.09850661499399
200541,2,1,29019,29,2,U, ,1,1,1,1,5,1,1,1,3,3,5,5,2, , , , ,1, , ,2,1,1,2,1,24,6,2,1,4,2,1,2, , ,2.71428571428571,.777982940192892
200543,2,2,17031,17,2,U, ,2,2,2,1,1,1,2,2, , , , ,2, , , , ,1, , ,2,2,1,1,1,35,3,1,1,3,1,3,3,2, ,6.53571428571429,1.87330102704341
200550,2,1,21111,21,3,U, ,1,1,1,1,10,1,2,2, , , , ,2, , , , ,1, , ,2,2,1,1,1,27,6,1,2,8,4,1,3,9, ,5,1.43312646877638
200552,2,2,6037,6,4,S, ,1,2,2,2,4,2,2,2, , , , ,2, , , , ,2, , ,2,2,3,1,2,43,3,1,1,99,1,3,2, , ,7.96428571428571,2.28276573240809
200553,2,1,53067,53,4,S, ,1,2,1,1,20,1,2,1,3, ,3,3,2, , , , ,1, , ,2,5,1,1,1,24,5,1,1,5,2,1,3,9, ,4.5,1.28981382189874
200554,2,2,6037,6,4,U, ,2,2,2,1,0, , , , , , , , , , , , ,1, , ,2,3,1,1,1,30,1,1,1,2,1,3,3,1, ,6.67857142857143,1.91424749757988
200556,2,1,55111,55,2,R, ,1,2,1,2,12,1,1,2, , , , ,2, , , , ,2, , ,2,2,1,2,1,59,5,2,1,7,4,1,3,2, ,3.42857142857143,.982715292875232
200560,2,1,42017,42,1,S, ,1,2,2,1,40,1,1,2, , , , ,1,1, , , ,1, , ,1,2,1,2,2,65,8,2,1,8,4,1,2, , ,1.42857142857143,.40946470536468
200561,2,1,40109,40,3,U, ,2,2,2,1,0, , , , , , , , , , , , ,1, , ,1,2,1,2,1,58,3,2,2,3,1,1,2, , ,2.92857142857143,.839402645997594
200569,2,1,6079,6,4,U, ,1,1,1,2,25,1,2,1,1,1,5,5,1,5, , , ,2, , ,1,2,2,2,2,70,6,2,1,8,4,1,3,9, ,1,.286625293755276
200573,2,2,17089,17,2,S, ,1,2,1,1,2,9,2,2, , , , ,2, , , , ,1, , ,2,1,3,1,2,31,1,1,1,2,1,2,3,9, ,6.53571428571429,1.87330102704341
200576,2,1,48029,48,3,U, ,1,2,2,1,10,1,2,2, , , , ,1,1, , , ,1, , ,2,2,3,2,1,55,5,2,1,4,2,1,3,2, ,5.21428571428571,1.49454617458108
200577,2,1,6071,6,4,S, ,1,1,1,2,0, , , , , , , , , , , , ,2, , ,2,4,3,2,1,21,3,1,1,1,1,1,3,1, ,2.03571428571429,.583487205144669
200580,2,2,17031,17,2,U, ,2,2,2,2,6,1,2,2, , , , ,1,1, , , ,2, , ,2,2,1,1,1,24,2,1,1,1,1,3,4,9, ,2.64285714285714,.757509704924658
200583,2,1,53077,53,4,U, ,1,2,2,2,24,1,2,2, , , , ,1,1, , , ,2, , ,2,1,3,2,1,94,3,2,1,3,1,1,3,2, ,3.39285714285714,.972478675241115
200585,2,1,36119,36,1,U, ,1,1,1,1,15,1,2,2, , , , ,1,1, , , ,1, , ,1,3,1,2,1,22,6,1,6,3,1,1,3,9,HISPANIC,2.17857142857143,.624433675681137
200588,2,1,36029,36,1,S, ,1,1,2,1,15,2,2,1, ,1,5,4,1,5, , , ,1, , ,2,2,1,2,2,27,8,2,1,7,4,1,3,2, ,6.92857142857143,1.9859038210187
200590,2,1,37129,37,3,U, ,1,2,2,1,6,1,2,2, , , , ,2, , , , ,1, , ,1,2,3,2,1,18,3,2,2,4,2,3,9,9, ,2.03571428571429,.583487205144669
200594,2,1,6097,6,4,S, ,1,2,2,8,10,1,2,2, , , , ,1,1, , , ,2, , ,1,3,2,2,2,18,3,2,1,3,1,3,3,2, ,4.82142857142857,1.3819433806058
200595,2,1,6037,6,4,S, ,1,2,1,1,0, , , , , , , , , , , , ,1, , ,2,2,1,1,1,31,8,2,3,1,1,3,4,9, ,7.96428571428571,2.28276573240809
200598,2,1,6089,6,4,S, ,1,2,2,1,0, , , , , , , , , , , , ,1, , ,2,2,1,1,1,22,3,2,1,3,1,1,1, , ,2.67857142857143,.767746322558775
200602,2,1,11001,11,3,U, ,1,1,1,1,12,1,2,1,1,1,5,5,1,5, , , ,1, , ,1,1,3,2,2,99,6,2,2,99,9,1,2, , ,1.71428571428571,.491357646437616
200603,2,1,6081,6,4,S, ,1,2,2,2,3,1,2,2, , , , ,1,1, , , ,2, , ,2,3,1,2,2,25,5,1,2,3,1,3,3,9, ,7.5,2.14968970316457
200617,2,1,41051,41,4,U, ,2,1,1,2,5,1,2,2, , , , ,2, , , , ,2, , ,2,3,2,2,1,21,5,2,1,3,1,2,1, , ,6.03571428571429,1.72998838016577
200620,2,2,42017,42,1,S, ,1,2,2,1,1,2,1,2, , , , ,2, , , , ,1, , ,2,2,1,1,1,26,3,1,1,2,1,3,9,2, ,6.14285714285714,1.76069823306813
200621,2,1,36055,36,1,S, ,1,2,1,2,4,1,1,2, , , , ,2, , , , ,2, , ,2,1,1,2,1,55,6,2,1,2,1,9,9,9, ,3.10714285714286,.890585734168179
200629,2,1,53067,53,4,S, ,1,2,2,1,10,2,2,1, , ,3,5,2, , , , ,1, , ,2,1,3,2,2,56,3,2,1,2,1,1,1, , ,7.28571428571429,2.08826999735987
200636,2,1,48029,48,3,U, ,1,2,1,1,5,2,2,2, , , , ,1,1, , , ,1, , ,1,2,1,1,2,31,6,2,1,99,4,1,2, , ,3.78571428571429,1.0850814692164
200637,2,1,51810,51,3,U, ,1,1,1,1,5,1,2,2, , , , ,2, , , , ,1, , ,1,2,3,1,1,40,5,2,1,9,4,1,3,1, ,6.78571428571429,1.94495735048223
200642,2,1,13115,13,3,S, ,2,2,2,2,1,1,1,2, , , , ,2, , , , ,2, , ,2,1,3,2,2,55,2,2,1,3,1,1,9,9, ,7.14285714285714,2.0473235268234
200643,2,1,6059,6,4,S, ,1,2,2,2,2,1,2,2, , , , ,2, , , , ,2, , ,2,1,3,2,1,75,4,1,1,4,2,1,1, , ,4.14285714285714,1.18744764555757
200660,2,1,27137,27,2,S, ,1,2,2,2,98, , , , , , , , , , , , ,2, , ,1,2,3,2,1,69,4,2,1,5,2,1,2, , ,1.78571428571429,.51183088170585
200669,2,1,19013,19,2,U, ,2,2,2,2,0, , , , , , , , , , , , ,2, , ,2,1,3,2,1,57,2,2,1,2,1,3,4,9, ,4.39285714285714,1.25910396899639
200683,2,1,22041,22,3,R, ,1,2,1,1,5,2,2,2, , , , ,2, , , , ,1, , ,1,2,1,2,1,56,8,2,1,6,3,1,1, , ,1.25,.358281617194095
200689,2,1,6013,6,4,S, ,1,2,2,2,6,1,2,2, , , , ,2, , , , ,2, , ,1,4,3,2,2,18,4,2,1,2,1,3,2, , ,4.71428571428571,1.35123352770344
200693,2,1,6073,6,4,S, ,1,2,1,1,10,1,1,1,2, ,5,5,1,2, , , ,1, , ,2,3,1,1,1,48,4,1,9,5,2,1,2, , ,6.32142857142857,1.81188132123871
200698,2,1,6079,6,4,S, ,1,2,1,2,5,1,2,2, , , , ,2, , , , ,2, , ,2,1,3,2,1,62,3,1,6,2,1,3,3,9,PUERTO RICAN,2.92857142857143,.839402645997594
200706,2,1,21111,21,3,U, ,1,2,2,1,98, , , , , , , , , , , , ,1, , ,1,3,2,2,1,23,3,2,1,99,1,1,1, , ,2.57142857142857,.737036469656425
200709,2,1,46015,46,2,R, ,1,2,2,2,10,1,2,2, , , , ,1,5, , , ,2, , ,1,2,1,2,2,33,6,2,1,4,2,1,1, , ,2.5,.71656323438819
200715,2,1,34039,34,1,S, ,1,2,1,1,0, , , , , , , , , , , , ,1, , ,1,3,3,2,1,18,2,2,2,3,1,1,3,2, ,3.21428571428571,.921295587070531
200719,2,2,6071,6,4,U, ,2,2,2,8,2,1,2,2, , , , ,1,1, , , ,2, , ,2,2,3,1,1,51,3,1,6,1,1,1,1, ,HISPANIC,3.57142857142857,1.0236617634117
200720,2,1,6037,6,4,S, ,1,2,2,1,20,1,2,1, , ,2,5,2, , , , ,1, , ,1,5,3,2,1,23,6,1,6,6,3,2,3,2,LATINO,2.07142857142857,.593723822778786
200725,2,1,53007,53,4,U, ,1,1,2,2,10,1,2,1, ,1,5,5,1,1,3, , ,2, , ,1,2,3,2,2,72,4,2,1,7,4,1,1, , ,1.46428571428571,.419701322998797
200726,2,1,48277,48,3,U, ,1,2,2,2,0, , , , , , , , , , , , ,2, , ,1,3,1,2,2,54,5,2,1,4,2,1,2, , ,3.67857142857143,1.05437161631405
200744,2,1,22063,22,3,S, ,1,1,1,1,20,1,2,1,4,1,5,4,1,5, , , ,1, , ,1,2,1,2,2,43,6,2,1,7,4,1,3,2, ,3.75,1.07484485158229
200750,2,1,48113,48,3,S, ,1,2,1,1,4,1,2,2, , , , ,2, , , , ,1, , ,2,2,2,2,2,38,4,2,2,2,1,1,3,1, ,7.96428571428571,2.28276573240809
200754,2,1,6073,6,4,S, ,1,2,2,1,98, , , , , , , , , , , , ,1, , ,2,3,2,2,1,18,3,1,1,9,4,3,3,2, ,2.67857142857143,.767746322558775
200757,2,1,6037,6,4,U, ,1,2,2,1,0, , , , , , , , , , , , ,1, , ,1,1,1,2,1,25,6,1,6,2,1,3,3,9,HISPANIC,2.25,.644906910949371
200760,2,1,6013,6,4,S, ,1,2,2,2,97,1,2,2, , , , ,2, , , , ,2, , ,2,1,2,2,1,66,8,2,1,6,3,1,2, , ,2.60714285714286,.747273087290541
200762,2,1,53033,53,4,U, ,1,2,1,1,0, , , , , , , , , , , , ,1, , ,2,2,1,2,1,21,3,1,6,2,1,2,3,9,MEXICAN/AMERICAN,2.71428571428571,.777982940192892
200763,2,1,6081,6,4,S, ,1,2,2,1,4,1,2,2, , , , ,1,1, , , ,1, , ,1,2,1,2,2,62,8,2,1,8,4,1,2, , ,1.82142857142857,.522067499339967
200772,2,1,40143,40,3,U, ,2,2,2,2,4,1,2,2, , , , ,1,1, , , ,2, , ,2,2,2,2,1,56,4,2,2,1,1,3,3,9, ,5.10714285714286,1.46383632167873
200777,2,1,13131,13,3,R, ,1,2,1,1,0, , , , , , , , , , , , ,1, , ,1,3,1,1,1,46,3,2,1,8,4,1,1, , ,3.39285714285714,.972478675241115
200782,2,1,27053,27,2,U, ,1,2,1,1,6,1,1,2, , , , ,1,1, , , ,1, , ,2,3,1,2,2,59,8,2,1,8,4,1,2, , ,3,.859875881265828
200789,2,2,22103,22,3,S, ,2,2,2,8,0, , , , , , , , , , , , ,2, , ,2,3,1,1,1,38,1,1,4,2,1,3,3,9, ,6.46428571428571,1.85282779177518
200797,2,1,53053,53,4,S, ,1,2,1,2,4,1,2,2, , , , ,1,1, , , ,2, , ,1,4,1,2,2,49,5,2,1,99,9,1,1, , ,5.03571428571429,1.4433630864105
200799,2,1,6097,6,4,U, ,1,2,1,1,2,1,2,1,1, ,3,1,2, , , , ,1, , ,1,1,1,2,1,57,6,2,1,8,4,1,1, , ,1.10714285714286,.317335146657627
200812,2,1,19153,19,2,S, ,2,2,2,1,12,1,1,1, , , ,2,2, , , , ,1, , ,1,2,2,2,1,28,5,2,1,1,1,1,3,9, ,6.42857142857143,1.84259117414106
200815,2,1,53035,53,4,S, ,2,2,2,1,0, , , , , , , , , , , , ,1, , ,2,1,1,1,1,32,1,2,1,1,1,3,3,2, ,7.57142857142857,2.17016293843281
200843,2,1,51570,51,3,S, ,1,1,1,1,30,1,2,1,5,3,5,5,1,1, , , ,1, , ,2,1,1,1,2,26,5,2,1,6,3,1,1, , ,7.96428571428571,2.28276573240809
200849,2,1,6037,6,4,S, ,1,2,1,1,10,1,2,2, , , , ,1,1, , , ,1, , ,2,1,3,2,1,56,6,2,3,1,1,3,3,1, ,3.64285714285714,1.04413499867993
200851,2,1,29189,29,2,S, ,1,2,2,2,25,1,2,2, , , , ,1,1, , , ,2, , ,1,2,1,2,2,99,7,2,1,6,3,1,2, , ,2.14285714285714,.61419705804702
200852,2,1,6001,6,4,U, ,1,2,2,1,10,2,1,1, , ,1,5,2, , , , ,1, , ,2,6,1,2,1,26,6,2,3,2,1,3,3,9, ,7.96428571428571,2.28276573240809
200854,2,1,47011,47,3,S, ,1,2,2,1,4,1,2,2, , , , ,2, , , , ,1, , ,2,2,1,2,1,22,6,2,1,2,1,1,1, , ,3.10714285714286,.890585734168179
200857,2,1,19163,19,2,U, ,1,1,1,1,12,1,2,1,5,1,5,3,1,1, , , ,1, , ,2,3,1,2,2,23,4,2,1,3,1,1,4,9, ,5.32142857142857,1.52525602748343
200858,2,1,41051,41,4,U, ,1,1,1,1,5,1,2,2, , , , ,2, , , , ,1, , ,1,3,3,2,2,18,3,2,1,2,1,3,2, , ,4.82142857142857,1.3819433806058
200860,2,1,6037,6,4,U, ,2,2,2,2,4,1,2,2, , , , ,2, , , , ,2, , ,1,3,1,2,2,61,4,2,1,7,4,1,2, , ,3.85714285714286,1.10555470448464
200866,2,1,6055,6,4,U, ,1,2,1,1,40,1,2,1,4, ,5,5,2, , , , ,1, , ,2,2,1,1,1,99,8,2,4,8,4,1,3,9, ,3.46428571428571,.99295191050935
200872,2,1,6083,6,4,S, ,2,2,2,2,97,1,2,2, , , , ,1,1, , , ,2, , ,2,5,3,2,2,75,3,2,1,3,1,1,2, , ,5.39285714285714,1.54572926275167
200878,2,1,6065,6,4,S, ,1,1,1,1,16,1,1,1,3,2,3,3,2, , , , ,1, , ,1,4,3,2,2,19,4,2,1,7,4,3,2, , ,4.71428571428571,1.35123352770344
200883,2,1,6065,6,4,S, ,1,2,2,1,4,1,2,2, , , , ,2, , , , ,1, , ,2,3,3,2,2,18,4,2,2,99,9,1,2, , ,6.21428571428571,1.78117146833636
200888,2,2,6065,6,4,S, ,2,2,2,8,0, , , , , , , , , , , , ,2, , ,2,4,3,2,1,55,1,1,2,2,1,3,3,2, ,3.89285714285714,1.11579132211875
200890,2,1,41033,41,4,R, ,1,1,1,2,10,1,2,1,5,2,5,5,1,1, , , ,2, , ,1,2,2,2,2,55,3,2,1,6,3,1,1, , ,3.28571428571429,.941768822338765
200898,2,1,36101,36,1,R, ,1,2,1,1,15,1,2,1,5, ,4,4,1,1, , , ,1, , ,1,9,1,2,1,60,8,2,9,99,9,1,3,9, ,1.39285714285714,.399228087730563
200904,2,1,36119,36,1,S, ,1,2,2,1,8,1,2,1, , ,1,5,2, , , , ,1, , ,1,4,1,2,1,22,4,2,2,8,4,3,2, , ,5.35714285714286,1.53549264511755
200918,2,1,18011,18,2,S, ,1,2,1,1,0, , , , , , , , , , , , ,1, , ,2,3,1,2,1,57,3,2,1,7,4,2,1, , ,4.39285714285714,1.25910396899639
200924,2,1,51053,51,3,S, ,1,2,2,2,97,1,2,2, , , , ,1,1, , , ,2, , ,2,1,3,2,2,80,8,2,1,6,3,1,3,2, ,1.60714285714286,.460647793535265
200925,2,1,36081,36,1,U, ,1,1,1,1,6,1,2,1,3,4,5,5,1,1, , , ,1, , ,1,1,3,1,2,47,4,2,2,7,4,1,2, , ,3.07142857142857,.880349116534063
200929,2,1,36047,36,1,U, ,1,1,2,1,15,1,2,1, ,2,5,5,1,5, , , ,1, , ,2,3,2,2,2,19,3,2,1,6,3,3,2, , ,7.89285714285714,2.26229249713986
200937,2,1,26125,26,2,S, ,1,2,1,1,3,2,2,2, , , , ,2, , , , ,1, , ,2,2,3,2,1,67,6,2,1,8,4,1,1, , ,2.21428571428571,.634670293315254
200938,2,1,36071,36,1,S, ,1,1,1,1,0, , , , , , , , , , , , ,1, , ,2,1,1,1,1,31,5,1,1,8,4,1,2, , ,7.96428571428571,2.28276573240809
200944,2,1,34035,34,1,S, ,1,1,1,1,10,2,2,1,2,2,5,5,2, , , , ,1, , ,1,3,1,1,1,50,6,2,1,8,4,3,3,1, ,4.03571428571429,1.15673779265522
200947,2,1,45083,45,3,U, ,9,2,2,8,30,1,2,2, , , , ,1,1, , , ,2, , ,1,2,3,2,2,78,3,2,1,99,9,1,3,2, ,3.07142857142857,.880349116534063
200956,2,1,51650,51,3,U, ,1,2,2,2,7,1,2,2, , , , ,1,1, , , ,2, , ,1,3,2,2,2,54,4,2,2,5,2,1,3,2, ,5.53571428571429,1.58667573328814
200977,2,1,51680,51,3,U, ,1,2,2,2,10,1,2,2, , , , ,1,1, , , ,2, , ,1,2,3,2,1,75,4,2,1,6,3,1,1, , ,2.75,.78821955782701
200981,2,1,26033,26,2,R, ,1,2,2,2,0, , , , , , , , , , , , ,2, , ,1,3,3,1,1,51,3,2,1,6,3,3,5,9, ,2.96428571428571,.849639263631712
200988,2,1,37089,37,3,S, ,1,2,2,2,2,1,2,2, , , , ,2, , , , ,2, , ,1,1,3,2,2,58,3,2,1,6,3,1,2, , ,2.67857142857143,.767746322558775
200989,2,2,51710,51,3,U, ,1,1,1,1,2,1,2,1,5,2,2,1,2, , , , ,1, , ,1,2,1,1,2,25,6,1,2,5,2,2,3,1, ,3.32142857142857,.952005439972882
200993,2,1,13121,13,3,U, ,2,2,2,1,6,2,1,2, , , , ,1,4, , , ,1, , ,2,1,3,2,1,34,4,1,2,6,3,3,3,9, ,7.96428571428571,2.28276573240809
200995,2,1,37057,37,3,R, ,1,2,2,1,4,1,2,1, , ,5,4,1,1, , , ,1, , ,2,2,1,1,1,29,3,2,1,99,9,3,4,9, ,7.39285714285714,2.11897985026222
200999,2,1,42003,42,1,U, ,1,2,1,1,20,1,1,1,2, ,2,2,1,2, , , ,1, , ,2,1,3,2,2,24,5,2,3,99,9,3,3,2, ,7.25,2.07803337972575
201002,2,1,18097,18,2,U, ,1,2,2,1,3,1,2,2, , , , ,2, , , , ,1, , ,1,3,3,2,1,22,6,2,1,1,1,3,3,2, ,2.32142857142857,.665380146217606
201009,2,1,37097,37,3,R, ,1,2,2,1,4,1,2,1, , ,2,5,2, , , , ,1, , ,1,4,2,2,1,20,4,2,2,99,9,1,2, , ,4.25,1.21815749845992
201010,2,1,24025,24,3,S, ,1,2,2,1,10,1,1,2, , , , ,1,1, , , ,1, , ,1,2,3,2,2,67,8,2,1,7,4,1,2, , ,1.28571428571429,.368518234828212
201014,2,1,12086,12,3,S, ,2,2,2,1,0, , , , , , , , , , , , ,1, , ,1,3,1,2,1,23,3,2,2,2,1,3,3,9, ,2.53571428571429,.726799852022307
201030,2,1,12057,12,3,U, ,1,2,2,1,0, , , , , , , , , , , , ,1, , ,1,1,1,2,1,58,6,2,1,7,4,1,3,9, ,1.07142857142857,.30709852902351
201037,2,1,37021,37,3,S, ,1,2,2,2,97,1,2,2, , , , ,1,1, , , ,2, , ,1,1,3,2,2,69,5,2,1,99,9,1,2, , ,1.17857142857143,.337808381925861
201057,2,1,24510,24,3,U, ,1,1,1,1,97,1,1,1,2,2,4,3,1,3,2, , ,1, , ,2,3,1,2,1,44,8,2,1,99,9,1,3,9, ,7.96428571428571,2.28276573240809
201060,2,1,45019,45,3,S, ,1,1,1,1,3,1,2,2, , , , ,2, , , , ,1, , ,2,1,1,1,1,33,5,2,1,7,4,1,1, , ,7.96428571428571,2.28276573240809
201079,2,1,17031,17,2,U, ,1,1,2,1,5,1,2,1, ,2,5,2,1,5, , , ,1, , ,2,4,1,2,1,26,6,2,1,5,2,3,2, , ,6.67857142857143,1.91424749757988
201080,2,1,36047,36,1,U, ,1,1,1,1,7,1,1,1,2,2,5,5,2, , , , ,1, , ,1,2,3,1,2,34,4,2,4,6,3,1,2, , ,7.78571428571429,2.23158264423751
201081,2,1,28045,28,3,S, ,2,2,2,2,13,1,2,2, , , , ,1,1, , , ,2, , ,1,2,3,2,2,52,2,2,1,2,1,3,3,2, ,3.78571428571429,1.0850814692164
201082,2,1,13217,13,3,S, ,2,1,1,1,4,1,1,1,4,3, ,2,2, , , , ,1, , ,1,2,1,2,2,65,6,2,1,4,2,1,2, , ,1.28571428571429,.368518234828212
201084,2,1,39101,39,2,R, ,1,1,1,2,12,1,2,1,1,5,2,5,1,1, , , ,2, , ,1,2,3,2,1,77,4,2,1,5,2,1,1, , ,2.42857142857143,.696089999119956
201085,2,1,17031,17,2,U, ,1,2,1,1,30,1,2,1,2, ,5,5,1,1, , , ,1, , ,2,1,1,1,2,37,5,2,1,4,2,1,3,2, ,7.96428571428571,2.28276573240809
201086,2,1,1079,1,3,S, ,1,1,1,2,0, , , , , , , , , , , , ,2, , ,1,3,3,2,1,60,2,2,1,2,1,1,2, , ,2.75,.78821955782701
201092,2,1,20155,20,2,R, ,1,2,2,1,2,1,2,2, , , , ,2, , , , ,1, , ,2,2,1,2,1,56,8,2,1,7,4,1,3,1, ,1.85714285714286,.532304116974084
201094,2,1,19113,19,2,U, ,1,2,2,1,0, , , , , , , , , , , , ,1, , ,2,2,1,2,1,50,4,2,1,7,4,1,4,1, ,7.17857142857143,2.05756014445752
201101,2,1,18097,18,2,U, ,1,2,2,1,10,1,2,2, , , , ,1,1, , , ,1, , ,2,2,1,2,1,28,6,2,1,6,3,1,3,2, ,6.67857142857143,1.91424749757988
201104,2,1,21067,21,3,U, ,1,2,2,1,5,1,2,2, , , , ,2, , , , ,1, , ,2,2,2,2,1,19,3,2,1,3,1,1,1, , ,3.46428571428571,.99295191050935
201106,2,1,42003,42,1,S, ,1,2,2,2,0, , , , , , , , , , , , ,2, , ,2,1,3,2,2,82,3,2,1,2,1,1,2, , ,5.71428571428572,1.63785882145872
201113,2,1,48215,48,3,U, ,2,2,2,1,50,1,2,2, , , , ,1,1, , , ,1, , ,2,3,1,2,1,20,3,1,1,7,4,1,3,2, ,2.60714285714286,.747273087290541
201114,2,1,1103,1,3,S, ,1,2,2,1,3,1,2,2, , , , ,2, , , , ,1, , ,1,3,1,2,1,25,4,2,1,1,1,3,4,9, ,7.96428571428571,2.28276573240809
201123,2,1,21017,21,3,S, ,2,2,2,2,3,1,2,2, , , , ,2, , , , ,2, , ,1,5,3,2,1,47,3,2,1,6,3,1,2, , ,3.39285714285714,.972478675241115
201124,2,1,1073,1,3,S, ,1,2,1,1,3,1,2,2, , , , ,1,4, , , ,1, , ,1,3,2,2,2,26,6,2,1,8,4,1,3,1, ,4.67857142857143,1.34099691006933
201129,2,1,42019,42,1,S, ,1,2,2,1,0, , , , , , , , , , , , ,1, , ,2,1,1,2,1,25,5,2,1,5,2,3,3,9, ,7.96428571428571,2.28276573240809
201133,2,1,37013,37,3,R, ,2,2,2,8,2,1,2,2, , , , ,1,1, , , ,2, , ,9,1,3,2,2,86,3,2,2,1,1,1,2, , ,5.5,1.57643911565402
201134,2,1,42101,42,1,U, ,1,1,1,2,9,1,1,1,1,1,5,5,1,2, , , ,2, , ,1,3,3,1,2,46,5,2,1,5,2,1,3,2, ,6.21428571428571,1.78117146833636
201139,2,1,39057,39,2,S, ,1,1,1,1,40,1,2,1,3,2,5,4,2, , , , ,1, , ,1,2,3,2,1,68,8,2,1,8,4,1,2, , ,1.28571428571429,.368518234828212
201143,2,1,17031,17,2,U, ,1,2,1,1,2,1,2,1,4, ,5,5,2, , , , ,1, , ,2,2,1,2,1,27,6,2,1,8,4,1,3,9, ,6.67857142857143,1.91424749757988
201152,2,1,29189,29,2,S, ,1,2,2,2,5,1,2,2, , , , ,2, , , , ,2, , ,1,2,2,2,2,56,5,2,1,6,3,1,2, , ,2.28571428571429,.655143528583488
201162,2,1,48439,48,3,S, ,1,2,2,1,0, , , , , , , , , , , , ,1, , ,1,2,1,2,1,52,3,2,1,5,2,1,1, , ,4.17857142857143,1.19768426319169
201165,2,1,48085,48,3,U, ,1,2,1,1,40,1,2,2, , , , ,1,1, , , ,1, , ,2,2,1,1,2,34,8,2,4,9,4,1,1, , ,6.89285714285714,1.97566720338458
201174,2,1,48113,48,3,U, ,2,2,2,1,16,1,2,2, , , , ,2, , , , ,1, , ,2,3,3,2,1,19,3,2,2,1,1,1,3,2, ,3.92857142857143,1.12602793975287
201176,2,1,17163,17,2,S, ,2,2,2,2,0, , , , , , , , , , , , ,2, , ,1,1,3,2,1,96,3,2,1,3,1,1,3,9, ,1.42857142857143,.40946470536468
